,reward,action,dead_apple_ratio,is_frozen,"obs[""CUR_CELL_HAS_APPLE""] -> !MOVE_ACTION","obs[""CUR_CELL_IS_FOREIGN_PROPERTY""] -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.375 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.4 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.425 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.45 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.475 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.5 -> !MOVE_ACTION","obs[""ORIENTATION""] == 0 -> !MOVE_ACTION","obs[""ORIENTATION""] == 1 -> !MOVE_ACTION","obs[""ORIENTATION""] == 2 -> !MOVE_ACTION","obs[""ORIENTATION""] == 3 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""CUR_CELL_IS_FOREIGN_PROPERTY""] -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 1 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 2 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 3 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 4 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 5 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 6 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 7 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 8 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.375 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.375 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.375 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.425 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.425 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.425 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.45 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.45 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.45 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.475 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.475 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.475 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.5 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.5 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.5 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 10 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 10 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 10 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 15 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 15 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 15 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 20 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 20 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 20 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 25 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 25 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 25 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 30 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 30 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 30 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","len(obs[""RIOTS""]) > 0 -> len(obs[""RIOTS""]) == 0"
88,0.0,1,0.36923076923076925,False,0.00021592803633305565,8.537156001792744e-05,3.272721316149531e-11,3.272721316149531e-11,3.272721316149531e-11,3.272721316149531e-11,3.272721316149531e-11,3.272721316149531e-11,1.9379860054809392e-05,5.263130194051622e-06,0.05000000000000007,0.0008879950569675657,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.009107226262992684,0.0009182490580429075,0.00021592803633305565,0.00021592803633305565,0.00021592803633305565,0.00021592803633305565,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007
89,0.0,0,0.36923076923076925,False,0.00011440318397960834,2.6314495139599307e-05,2.879046017646196e-12,2.879046017646196e-12,2.879046017646196e-12,2.879046017646196e-12,2.879046017646196e-12,2.879046017646196e-12,1.1359443695770877e-06,3.954392986995154e-06,0.03326315130724994,0.0007582114360648253,0.03326315130724994,0.03396605663268975,0.03396605663268975,0.0046564203259934584,0.00048666827213274076,0.00011440318397960834,0.00011440318397960834,0.00011440318397960834,0.00011440318397960834,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007
90,0.0,0,0.36923076923076925,False,3.882326625771938e-06,7.039852009280468e-06,1.5254174763202148e-14,1.5254174763202148e-14,1.5254174763202148e-14,1.5254174763202148e-14,1.5254174763202148e-14,1.5254174763202148e-14,3.4706376296320653e-08,3.954407060546755e-07,0.020301319462733697,0.00047703928589103194,0.020301319462733697,0.009417445406691309,0.009417445406691309,0.0009661177983702048,1.6521262241777196e-05,3.882326625771938e-06,3.882326625771938e-06,3.882326625771938e-06,3.882326625771938e-06,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005
91,0.0,1,0.36923076923076925,False,3.03875265134907e-05,3.80223755524055e-05,2.3601170715434746e-13,2.3601170715434746e-13,2.3601170715434746e-13,2.3601170715434746e-13,2.3601170715434746e-13,2.3601170715434746e-13,2.7539695614251945e-07,3.0041380905420753e-06,0.09128077558073466,0.0028701462336310304,0.09128077558073466,0.05039421224106204,0.05039421224106204,0.006515064564995763,0.00012930312835636012,3.03875265134907e-05,3.03875265134907e-05,3.03875265134907e-05,3.03875265134907e-05,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007
92,0.0,1,0.35384615384615387,False,1.1997941369141722e-06,7.834536530469568e-06,1.1729586840686112e-16,1.1729586840686112e-16,1.1729586840686112e-16,1.1729586840686112e-16,1.1729586840686112e-16,1.1729586840686112e-16,6.485928601549946e-09,3.004146212925133e-07,0.04949400743411713,0.00016319768362811504,0.04949400743411713,0.010744657461618689,0.010744657461618689,0.0013371266954914252,5.105775116706123e-06,1.1997941369141722e-06,1.1997941369141722e-06,1.1997941369141722e-06,1.1997941369141722e-06,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007
93,0.0,4,0.35384615384615387,False,1.1997955620267796e-08,1.917175019307667e-06,1.631878736565455e-18,1.631878736565455e-18,1.631878736565455e-18,1.631878736565455e-18,1.631878736565455e-18,1.631878736565455e-18,3.500895271268519e-10,3.004147025165857e-08,0.0256174509695617,0.00010723926399189736,0.0256174509695617,0.000548093595812495,0.0005578589097500175,1.3388990704041349e-05,5.105800925086729e-08,1.1997955620267796e-08,1.1997955620267796e-08,1.1997955620267796e-08,1.1997955620267796e-08,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007
94,1.0,10,0.35384615384615387,False,3.3616667656954215e-09,5.236102116891806e-07,1.4865608625592926e-21,1.4865608625592926e-21,1.4865608625592926e-21,1.4865608625592926e-21,1.4865608625592926e-21,1.4865608625592926e-21,3.5008952724818936e-12,9.59490516683725e-09,0.010240289897478319,4.737244366380513e-06,0.010240289897478319,0.00015362910736740415,0.00015636739722019833,3.751452322105267e-06,1.4305772006447993e-08,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007
95,0.0,0,0.46153846153846156,False,3.3616667656954215e-09,5.236104855828092e-10,2.0088086302927265e-24,2.0088086302927265e-24,2.0088086302927265e-24,2.0088086302927265e-24,2.0088086302927265e-24,2.0088086302927265e-24,3.500895272492922e-13,9.59490525797883e-11,0.010240289897478319,6.401488004485934e-06,0.010240289897478319,0.00015362910736740415,0.00015636739722019833,3.751452322105267e-06,1.4305772006447993e-08,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003
96,0.0,2,0.46153846153846156,False,3.3616667656954215e-09,7.263447259974105e-10,3.4503005208113614e-24,3.4503005208113614e-24,3.4503005208113614e-24,3.4503005208113614e-24,3.4503005208113614e-24,3.4503005208113614e-24,7.756366604921085e-13,5.6656149863952036e-11,0.010240289897478338,8.404518709760118e-06,0.010240289897478338,0.00015362910736740415,0.00015636739722019833,3.751452322105267e-06,1.4305772006447993e-08,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001
97,0.0,2,0.46153846153846156,False,3.3616667656954215e-09,7.339043267091491e-13,4.2014366526419864e-27,4.2014366526419864e-27,4.2014366526419864e-27,4.2014366526419864e-27,4.2014366526419864e-27,4.2014366526419864e-27,7.756366604926533e-14,5.665614986712976e-13,0.010240289897478338,1.0234177612729255e-05,0.010240289897478338,0.00015362910736740415,0.00015636739722019833,3.751452322105267e-06,1.4305772006447993e-08,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998
98,0.0,0,0.46153846153846156,False,3.3616667656954215e-09,2.6193962587306688e-14,5.477607859640232e-29,5.477607859640232e-29,5.477607859640232e-29,5.477607859640232e-29,5.477607859640232e-29,5.477607859640232e-29,7.756366604927103e-15,5.6079543298393554e-14,0.010240289897478338,1.3479917940868285e-05,0.010240289897478338,0.00015362910736740415,0.00015636739722019833,3.751452322105267e-06,1.4305772006447993e-08,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001
99,0.0,2,0.46153846153846156,False,3.3616667656954215e-09,8.298133608038086e-16,6.579801653075254e-31,6.579801653075254e-31,6.579801653075254e-31,6.579801653075254e-31,6.579801653075254e-31,6.579801653075254e-31,7.756366604927122e-16,5.521599768536959e-15,0.010240289897478338,1.6445510863640527e-05,0.010240289897478338,0.00015362910736740415,0.00015636739722019833,3.751452322105267e-06,1.4305772006447993e-08,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,3.3616667656954215e-09,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001
100,0.0,0,0.46153846153846156,False,2.9704573770048406e-09,4.364457095132472e-16,4.964750567404846e-31,4.964750567404846e-31,4.964750567404846e-31,4.964750567404846e-31,4.964750567404846e-31,4.964750567404846e-31,4.597399861090763e-16,6.365605138767926e-15,0.010266552823731892,1.8112509906220467e-05,0.00905938618081053,0.00013575315635128518,0.00013817286874451994,3.3148836163566573e-06,1.2640957300725624e-08,2.9704573770048406e-09,2.9704573770048406e-09,2.9704573770048406e-09,2.9704573770048406e-09,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003
101,0.0,2,0.46153846153846156,False,2.472139243248907e-09,4.86896156690975e-15,8.335892258990103e-30,8.335892258990103e-30,8.335892258990103e-30,8.335892258990103e-30,8.335892258990103e-30,8.335892258990103e-30,5.89059954314033e-16,6.210599226910179e-16,0.10688727719995585,0.00021081195091633727,0.007551077241161275,0.00011298204467783969,0.00011499592338350585,2.7587867414967715e-06,1.0520334985437499e-08,2.472139243248907e-09,2.472139243248907e-09,2.472139243248907e-09,2.472139243248907e-09,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998
102,0.0,2,0.46153846153846156,False,2.1844474075384934e-09,4.3706386829584084e-16,8.61255783709861e-32,8.61255783709861e-32,8.61255783709861e-32,8.61255783709861e-32,8.61255783709861e-32,8.61255783709861e-32,5.890599543140303e-17,6.400142518752317e-16,0.10713457749493208,2.1085195601731988e-05,0.007551077241161282,9.983522580423716e-05,0.00010161478933190198,2.4377374757196045e-06,9.296045346012804e-09,2.1844474075384934e-09,2.1844474075384934e-09,2.1844474075384934e-09,2.1844474075384934e-09,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003
103,0.0,0,0.46153846153846156,False,2.184447411833124e-10,3.6323735989863456e-17,9.700466013807407e-34,9.700466013807407e-34,9.700466013807407e-34,9.700466013807407e-34,9.700466013807407e-34,9.700466013807407e-34,5.890599543140275e-18,5.504730275049987e-17,0.12048798448660847,2.41842169628763e-05,0.007551077241161296,9.984419697539253e-06,1.0162408319072605e-05,2.4377428240389346e-07,9.296045423787616e-10,2.184447411833124e-10,2.184447411833124e-10,2.184447411833124e-10,2.184447411833124e-10,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003,0.05000000000000003
104,0.0,2,0.46153846153846156,False,2.184447411833124e-10,3.343280302226874e-20,1.1692710157105823e-36,1.1692710157105823e-36,1.1692710157105823e-36,1.1692710157105823e-36,1.1692710157105823e-36,1.1692710157105823e-36,5.890599543140248e-19,5.784993666500601e-19,0.12048798448660862,2.773870798965267e-05,0.007551077241161296,9.984419697539253e-06,1.0162408319072605e-05,2.4377428240389346e-07,9.296045423787649e-10,2.184447411833124e-10,2.184447411833124e-10,2.184447411833124e-10,2.184447411833124e-10,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007
105,0.0,2,0.5076923076923077,False,5.84859064404219e-11,2.5449117986440527e-21,8.132197370689372e-38,8.132197370689372e-38,8.132197370689372e-38,8.132197370689372e-38,8.132197370689372e-38,8.132197370689372e-38,1.351323587979843e-19,1.2139680405777562e-19,0.013514275481799825,7.691522782632467e-06,0.002032949458940463,2.6732257431972714e-06,2.7208807216773213e-06,6.526759279613408e-08,2.488902411930525e-10,5.84859064404219e-11,5.84859064404219e-11,5.84859064404219e-11,5.84859064404219e-11,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007,0.05000000000000007
